"TRANSECT","01/01/1855 12:00:01 AM to 01/01/1855 12:00:01 AM EPR","01/01/1855 12:00:01 AM to 01/01/1867 12:00:01 AM EPR","01/01/1855 12:00:01 AM to 08/01/1924 12:00:01 AM EPR","01/01/1855 12:00:01 AM to 10/01/1924 12:00:01 AM EPR","01/01/1855 12:00:01 AM to 11/24/1933 12:00:01 AM EPR","01/01/1855 12:00:01 AM to 05/12/1951 12:00:01 AM EPR","01/01/1855 12:00:01 AM to 04/18/1974 12:00:01 AM EPR","01/01/1855 12:00:01 AM to 12/29/2002 12:00:01 AM EPR","01/01/1855 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","01/01/1855 12:00:01 AM to 03/01/2006 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 01/01/1867 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 08/01/1924 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 10/01/1924 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 11/24/1933 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 05/12/1951 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 04/18/1974 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 12/29/2002 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 03/01/2006 12:00:01 AM EPR","08/01/1924 12:00:01 AM to 08/01/1924 12:00:01 AM EPR","08/01/1924 12:00:01 AM to 10/01/1924 12:00:01 AM EPR","08/01/1924 12:00:01 AM to 11/24/1933 12:00:01 AM EPR","08/01/1924 12:00:01 AM to 05/12/1951 12:00:01 AM EPR","08/01/1924 12:00:01 AM to 04/18/1974 12:00:01 AM EPR","08/01/1924 12:00:01 AM to 12/29/2002 12:00:01 AM EPR","08/01/1924 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","08/01/1924 12:00:01 AM to 03/01/2006 12:00:01 AM EPR","10/01/1924 12:00:01 AM to 10/01/1924 12:00:01 AM EPR","10/01/1924 12:00:01 AM to 11/24/1933 12:00:01 AM EPR","10/01/1924 12:00:01 AM to 05/12/1951 12:00:01 AM EPR","10/01/1924 12:00:01 AM to 04/18/1974 12:00:01 AM EPR","10/01/1924 12:00:01 AM to 12/29/2002 12:00:01 AM EPR","10/01/1924 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","10/01/1924 12:00:01 AM to 03/01/2006 12:00:01 AM EPR","11/24/1933 12:00:01 AM to 11/24/1933 12:00:01 AM EPR","11/24/1933 12:00:01 AM to 05/12/1951 12:00:01 AM EPR","11/24/1933 12:00:01 AM to 04/18/1974 12:00:01 AM EPR","11/24/1933 12:00:01 AM to 12/29/2002 12:00:01 AM EPR","11/24/1933 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","11/24/1933 12:00:01 AM to 03/01/2006 12:00:01 AM EPR","05/12/1951 12:00:01 AM to 05/12/1951 12:00:01 AM EPR","05/12/1951 12:00:01 AM to 04/18/1974 12:00:01 AM EPR","05/12/1951 12:00:01 AM to 12/29/2002 12:00:01 AM EPR","05/12/1951 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","05/12/1951 12:00:01 AM to 03/01/2006 12:00:01 AM EPR","04/18/1974 12:00:01 AM to 04/18/1974 12:00:01 AM EPR","04/18/1974 12:00:01 AM to 12/29/2002 12:00:01 AM EPR","04/18/1974 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","04/18/1974 12:00:01 AM to 03/01/2006 12:00:01 AM EPR","12/29/2002 12:00:01 AM to 12/29/2002 12:00:01 AM EPR","12/29/2002 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","12/29/2002 12:00:01 AM to 03/01/2006 12:00:01 AM EPR","11/25/2003 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","11/25/2003 12:00:01 AM to 03/01/2006 12:00:01 AM EPR","03/01/2006 12:00:01 AM to 03/01/2006 12:00:01 AM EPR"
152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.57631595259229,-0.264150016481228,-0.242548018958751,-0.119985445024929,-0.224537889992095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.70657848530103,0.481792287353083,0.411897027752506,0.0350919965067265,NA,NA,NA,-0.159794012444123,0.118739253128522,-0.186187726085569,NA,NA,NA,0.330804856837439,-0.19511384273786,NA,NA,NA,-0.615415639510175,NA,NA,NA,NA,NA,NA,NA,NA
153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.581650147793642,-0.208056467348853,-0.247845978074724,-0.0575247800377803,-0.0328224890765898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15047029348368,0.476572967478744,0.553376950231086,0.372239900791843,NA,NA,NA,-0.400273614750286,0.191743339395841,0.136828887518338,NA,NA,NA,0.642484591177016,0.318472124791266,NA,NA,NA,0.059529018359542,NA,NA,NA,NA,NA,NA,NA,NA
154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51985467952584,-0.259149864181985,-0.266908168432698,-0.051755666020979,-0.158263550139105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38670046962005,0.282034180016155,0.493843755185572,0.108608872739508,NA,NA,NA,-0.296629066226428,0.291672104440444,-0.060591270905849,NA,NA,NA,0.73958428707916,0.0192345892971843,NA,NA,NA,-0.556451866663887,NA,NA,NA,NA,NA,NA,NA,NA
155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.418580410503206,-0.040743097711678,-0.111770553718002,-0.0865414099075184,-0.0171310378118083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.34457405326076,0.554065565479975,0.30047134020828,0.279158771440307,NA,NA,NA,-0.383866064836767,-0.162379656048345,0.00572878940749341,NA,NA,NA,0.00625244215533112,0.137486266333953,NA,NA,NA,0.242365237445113,NA,NA,NA,NA,NA,NA,NA,NA
156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.450176538350173,-0.0170916221161333,-0.0437897771746289,-0.074035713544013,-0.0139982974895434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.717008064567,0.838147285701407,0.364380541106488,0.307923161543013,NA,NA,NA,-0.146066397442749,-0.168330455313241,-0.0110035199564978,NA,NA,NA,-0.185281539642824,0.0346735308827281,NA,NA,NA,0.210456425512119,NA,NA,NA,NA,NA,NA,NA,NA
157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.496242622877259,-0.039326176592303,-0.0528844935637326,-0.0169045987585429,0.00999467729060919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.84522386382742,0.909287515282986,0.541794610118869,0.383623242450546,NA,NA,NA,-0.104824368559719,0.0202236939032297,0.0577442680867099,NA,NA,NA,0.115430967635204,0.112723519374455,NA,NA,NA,0.110559790703884,NA,NA,NA,NA,NA,NA,NA,NA
158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.501028422257405,0.00273798777225859,-0.099757183594129,0.0250013494708149,-0.0240383384176326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.18305559338305,0.771078216209775,0.63812278470612,0.328004311465091,NA,NA,NA,-0.492400783805003,0.0618676491981377,-0.0499616247748704,NA,NA,NA,0.483868481378631,0.0996673209163022,NA,NA,NA,-0.207377167508863,NA,NA,NA,NA,NA,NA,NA,NA
159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.546591479875406,-0.0438227084289328,-0.148023041934057,-0.0124555362216401,-0.0494023477486859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1301967250787,0.716946762929352,0.610114162272465,0.317548214740529,NA,NA,NA,-0.547198862074624,0.0394859265210503,-0.0548042309954873,NA,NA,NA,0.48616745170473,0.111719206201778,NA,NA,NA,-0.187530983057938,NA,NA,NA,NA,NA,NA,NA,NA
160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.62069171436997,-0.136760093394691,-0.232647919736291,-0.0672293190449772,-0.0956211519457646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.91833890379495,0.609481394507456,0.577866598350652,0.291907307101451,NA,NA,NA,-0.599979774000677,0.0479079366020712,-0.0557928143295024,NA,NA,NA,0.541187251739119,0.128246322741855,NA,NA,NA,-0.20176630955005,NA,NA,NA,NA,NA,NA,NA,NA
161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.522869899443057,-0.0746285166210002,-0.191216963196984,-0.0390503511583465,-0.0649597995236569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7551551548794,0.528533393928274,0.524872361551689,0.27300086348635,NA,NA,NA,-0.637849783029509,0.0198641708017191,-0.0555991082830422,NA,NA,NA,0.520624847987764,0.141312835002598,NA,NA,NA,-0.161824362293738,NA,NA,NA,NA,NA,NA,NA,NA
162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.688039717448029,-0.241072110123233,-0.318794812062065,-0.164491621212372,-0.147693578884194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58067011486767,0.482537314004333,0.44573726207708,0.251109022927983,NA,NA,NA,-0.616538804296492,-0.0376806168510783,-0.0572898996131466,NA,NA,NA,0.403042004664465,0.131843051842023,NA,NA,NA,-0.0848927425803679,NA,NA,NA,NA,NA,NA,NA,NA
163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7646041197898,-0.197140283158118,-0.384276152311464,-0.224301459564233,-0.190067280622181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38530426704704,0.441108340030709,0.40545594258925,0.233969776265054,NA,NA,NA,-1.10116554732795,-0.269278138463514,-0.183219609704063,NA,NA,NA,0.364092188832895,0.127221453309537,NA,NA,NA,-0.0620800410538398,NA,NA,NA,NA,NA,NA,NA,NA
164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.72990881813418,-0.133755846358197,-0.333955615757718,-0.220691293527263,-0.179311705507406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.62980550673939,0.525338627317818,0.372834389454937,0.227056630258705,NA,NA,NA,-1.10089084958858,-0.364649258890215,-0.223416246720413,NA,NA,NA,0.195899647489306,0.0733377747494695,NA,NA,NA,-0.0246107776977663,NA,NA,NA,NA,NA,NA,NA,NA
165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.711217570516511,-0.0698318117833125,-0.221781145681458,-0.248805507579228,-0.17358735437026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.97928774020729,0.840389584819078,0.290165408015083,0.223210760226867,NA,NA,NA,-0.803876211390842,-0.545171258711358,-0.274037454303964,NA,NA,NA,-0.348202247273286,-0.0948507503444458,NA,NA,NA,0.10762177907909,NA,NA,NA,NA,NA,NA,NA,NA
166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.773628124421961,-0.210068814925619,-0.295519650105542,-0.134464427714635,-0.0865719106902773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3477261434392,0.742067259357345,0.610521852791882,0.420510098548601,NA,NA,NA,-0.622868959529442,-0.0092697676556634,0.0329906308630811,NA,NA,NA,0.457903454158585,0.254796447615377,NA,NA,NA,0.0924781275858859,NA,NA,NA,NA,NA,NA,NA,NA
167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7489741357904,-0.173499444297155,-0.208290153820127,-0.112332208771071,0.17675225107764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.45951827284608,0.965097585543265,0.629714787433423,0.859984840895707,NA,NA,NA,-0.341568134225266,-0.0110442869859905,0.515845632743146,NA,NA,NA,0.240605149072876,0.805815259875184,NA,NA,NA,1.25751782400901,NA,NA,NA,NA,NA,NA,NA,NA
168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.194142769158159,-0.36408537990259,-0.154950259004518,-0.163264075826668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.01510998547548,-0.0900506788802825,-0.133369115483984,NA,NA,NA,0.614257511799723,0.164827719169749,NA,NA,NA,-0.194345950673003,NA,NA,NA,NA,NA,NA,NA,NA
169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.194087756396387,-0.364176617412803,-0.155011468531555,-0.16315256367574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.01576148580158,-0.090304342978747,-0.133202903900665,NA,NA,NA,0.614306746457773,0.165270473568928,NA,NA,NA,-0.193588704595936,NA,NA,NA,NA,NA,NA,NA,NA
170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.756423552595327,-0.264306603067919,-0.396522608491555,-0.266283031605915,-0.152473721133929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8424670274116,0.384531332958284,0.305007180179424,0.293271602023177,NA,NA,NA,-0.903022258016132,-0.269555835051232,-0.0442036096193606,NA,NA,NA,0.212743610004974,0.246241135780707,NA,NA,NA,0.273011566804241,NA,NA,NA,NA,NA,NA,NA,NA
171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0726312185499279,NA,-0.3045693432081,-0.377018396736434,-0.261638183319013,-0.149192122235833,NA,NA,NA,NA,-1.73837924724048,-1.03157402676111,-0.480561882210262,-0.205414295942668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.654559834347654,-0.19054770607921,0.0012350933609256,NA,NA,NA,0.162735094476771,0.223019041774882,NA,NA,NA,0.271196547892054,NA,NA,NA,NA,NA,NA,NA,NA
172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.213155413621203,NA,-0.343293823036086,-0.399994507164311,-0.250047543949382,-0.0310338647224319,NA,NA,NA,NA,-3.78318723334252,-1.7185150016558,-0.786568009915332,-0.210353221775815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.617206308010445,-0.0956393588867045,0.271278120120359,NA,NA,NA,0.30146369346557,0.571755565506657,NA,NA,NA,0.787766442403718,NA,NA,NA,NA,NA,NA,NA,NA
173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.478908277434686,NA,-0.283977147036035,-0.237448039714079,-0.252421938332701,-0.172775947795556,NA,NA,NA,NA,-5.00003096035433,-1.77790405789156,-1.09950985460255,-0.651337484414985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0592020211949833,-0.200169102585494,-0.0651173948359089,NA,NA,NA,-0.307496567248295,-0.0671179210171839,NA,NA,NA,0.124987012688767,NA,NA,NA,NA,NA,NA,NA,NA
174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07024576652097,NA,0.11318461478573,0.183891438895613,0.0100480264006781,-0.00596067874052226,NA,NA,NA,NA,-5.80323710391626,-1.72212910638645,-1.21796180438436,-0.796268300475742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.454758657398414,-0.160737699121781,-0.121310243139101,NA,NA,NA,-0.629355356541415,-0.31613156596652,NA,NA,NA,-0.0658105142967932,NA,NA,NA,NA,NA,NA,NA,NA
175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13367952105816,NA,0.30718169770726,0.358883763055223,0.138337951503397,0.0576961151538717,NA,NA,NA,NA,-4.80211530350041,-1.30724070559542,-1.01455002981185,-0.732447718578853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.556946606464639,-0.141253434510842,-0.183841359130986,NA,NA,NA,-0.672838819454526,-0.434369188800856,NA,NA,NA,-0.243789895232655,NA,NA,NA,NA,NA,NA,NA,NA
176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1112160018939,NA,0.350688831910598,0.467417232634771,0.314471301034211,0.111146130784039,NA,NA,NA,NA,-4.35078657328581,-0.917010690815127,-0.608385151357937,-0.623250921831496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.914586195778992,0.254498042424346,-0.120765222254168,NA,NA,NA,-0.248070268238525,-0.470911763170116,NA,NA,NA,-0.649001419976028,NA,NA,NA,NA,NA,NA,NA,NA
177,NA,0.000908302877725475,0.903389177236189,NA,0.32895521717755,0.386480905691113,0.316287436897726,0.0464995469581011,NA,NA,NA,1.09147255458965,NA,0.387803071529293,0.441330375150904,0.351561199635038,0.0505226277473962,NA,NA,NA,NA,-3.96218585532016,-0.956738447601517,-0.50546611084635,-0.713894519771415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.646385432119787,0.291547634297351,-0.276012740280622,NA,NA,NA,0.0213863964313788,-0.587959509066379,NA,NA,NA,-1.07493435735259,NA,NA,NA,NA,NA,NA,NA,NA
178,NA,-1.13708019581191,0.654318159515229,NA,-0.0143895479286724,0.173635607908694,0.0737322349013072,-0.109761063805941,NA,NA,NA,1.02765820740806,NA,0.187008279176973,0.360090936741884,0.209156255685311,-0.0191079581972806,NA,NA,NA,NA,-5.0097751073329,-1.07544888473843,-0.738901267167207,-0.78779623589241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02314458984929,0.24583148700777,-0.218657747307124,NA,NA,NA,-0.345987849494231,-0.638624132906581,NA,NA,NA,-0.872492135353172,NA,NA,NA,NA,NA,NA,NA,NA
179,NA,-1.41411962347071,0.420409068656383,NA,-0.118444682151624,0.0964249406895144,-0.0355651132335444,-0.139440536901834,NA,NA,NA,0.802737782838121,NA,0.113984543395855,0.311306826318873,0.118620118029958,-0.0269597952784926,NA,NA,NA,NA,-4.14379419652512,-0.745468630763586,-0.673782266927787,-0.636244679798479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06721884183974,0.126296249163393,-0.163413931143704,NA,NA,NA,-0.590089699384022,-0.579602870563452,NA,NA,NA,-0.571222044783177,NA,NA,NA,NA,NA,NA,NA,NA
180,NA,-2.06230514584995,0.307584671426109,NA,-0.161305923513275,-0.0668864549857504,-0.157343752422299,-0.198612062984078,NA,NA,NA,0.801486418768625,NA,0.179711536131535,0.216970996880519,0.0557177629639558,-0.0341553127887663,NA,NA,NA,NA,-3.66401612234429,-1.03997373552434,-0.808093964002723,-0.647805261084103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35970639226905,-0.149605748723593,-0.241208794568285,NA,NA,NA,-0.537378413628914,-0.444432908033705,NA,NA,NA,-0.370153056347267,NA,NA,NA,NA,NA,NA,NA,NA
181,NA,-1.02677057133508,0.507034145016688,NA,0.139498980104987,0.0279296476939577,0.0701488064036185,-0.0835302299979014,NA,NA,NA,0.826689862327232,NA,0.34871436274166,0.177965586530793,0.192834392412809,-0.000296438653410306,NA,NA,NA,NA,-2.60606509061748,-1.21705416951182,-0.541350108172401,-0.607590308350331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.476147317806688,-0.0652900447427116,-0.338188458722585,NA,NA,NA,0.247522485823003,-0.291532012944227,NA,NA,NA,-0.722331630020076,NA,NA,NA,NA,NA,NA,NA,NA
182,NA,-0.42901889707585,0.807172917767561,NA,0.287249884967887,0.108527284420737,0.298060781761686,0.183255096306434,NA,NA,NA,1.06480400801945,NA,0.415740290227073,0.184995691797427,0.379381431468365,0.237283622841456,NA,NA,NA,NA,-3.59668323130628,-1.70694827955078,-0.414532411576841,-0.370402449312226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.698952192271777,0.319174145484736,0.0645122255187635,NA,NA,NA,1.09434035776602,0.322709027440953,NA,NA,NA,-0.293960497417808,NA,NA,NA,NA,NA,NA,NA,NA
183,NA,-0.209301323946442,0.736078003042723,NA,0.162846875702237,0.167392842040877,0.240079071750778,0.176874817363758,NA,NA,NA,0.933101720389262,NA,0.229605994887771,0.220979313180797,0.290340283564549,0.21095192683351,NA,NA,NA,NA,-4.11930878639306,-1.31037208500267,-0.454159853910474,-0.319355699918302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.187931791837655,0.390911280900906,0.192892139823575,NA,NA,NA,0.545452849931192,0.194569684914795,NA,NA,NA,-0.0858478488839514,NA,NA,NA,NA,NA,NA,NA,NA
184,NA,-0.828039057255517,0.412227086482571,NA,-0.231109498852688,-0.151691266802889,0.0548834153371685,-0.0192181837632721,NA,NA,NA,0.670707295603048,NA,-0.124027181720956,-0.0554776945574985,0.153634392983331,0.0521541111535088,NA,NA,NA,NA,-5.03696750294901,-1.61706933774344,-0.44528275579075,-0.402077786705349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20712509027277,0.613419171868384,0.222722622815029,NA,NA,NA,0.922757446130859,0.227997568086144,NA,NA,NA,-0.327238108651188,NA,NA,NA,NA,NA,NA,NA,NA
185,NA,-0.909625105510025,0.234668710049873,NA,-0.201889432946282,-0.23666242777571,-0.0890953041522235,-0.0956583314230421,NA,NA,NA,0.473147609304299,NA,-0.0749297696692845,-0.140930403325226,0.00267732887857557,-0.0238319498884489,NA,NA,NA,NA,-3.46306949575611,-1.46144667091497,-0.542260759170389,-0.388786773571192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.393768913368112,0.131188314540674,0.0256379962503615,NA,NA,NA,0.53087260800903,0.167477642269423,NA,NA,NA,-0.122939027002294,NA,NA,NA,NA,NA,NA,NA,NA
186,NA,-0.568666563673592,0.147941993901041,NA,-0.230262254214614,-0.18807307481674,-0.0964123111101492,-0.0898817517467634,NA,NA,NA,0.297288269903662,NA,-0.169556401950925,-0.133931907131771,-0.0435927594667834,-0.0476326309359059,NA,NA,NA,NA,-3.05552659394225,-1.06122981876007,-0.438429721812634,-0.300923826161052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00254017945545756,0.164992694133732,0.0704068942536955,NA,NA,NA,0.288678425274147,0.0933588070207393,NA,NA,NA,-0.0627360163104786,NA,NA,NA,NA,NA,NA,NA,NA
187,NA,-0.386410012209625,0.14494605927049,NA,-0.326565392576294,-0.171212452593801,-0.100807001172514,-0.0604815165547995,NA,NA,NA,0.255684411008178,NA,-0.315829954117943,-0.140599613694346,-0.0688635662344691,-0.0317208039223232,NA,NA,NA,NA,-3.84885393722678,-0.992770657833859,-0.444782219456793,-0.242775600040772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.530681489726115,0.340092502555305,0.243337200861509,NA,NA,NA,0.194984633512971,0.146159945829563,NA,NA,NA,0.107140409203931,NA,NA,NA,NA,NA,NA,NA,NA
188,NA,0.198652218467592,0.335146006494819,NA,-0.216392861081517,-0.130879228473191,-0.0684067364929281,-0.137874246957845,NA,NA,NA,0.363592274298751,NA,-0.290847188575634,-0.177756586727214,-0.0982761006898455,-0.1675701498763,NA,NA,NA,NA,-4.33650283420026,-1.34187574214997,-0.633250741317126,-0.55762701494451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.255476515552762,0.220605815749327,-0.0482204693857187,NA,NA,NA,0.194056469873657,-0.150928059205629,NA,NA,NA,-0.426631542553466,NA,NA,NA,NA,NA,NA,NA,NA
189,NA,0.460386769671284,0.381895909343852,NA,-0.207722465313642,-0.163029137952991,-0.0640145379485253,-0.109281988147275,NA,NA,NA,0.36553786063478,NA,-0.327573600128807,-0.251712907329974,-0.122666507304698,-0.159550926450451,NA,NA,NA,NA,-4.61229427080689,-1.57905188302371,-0.688145701019876,-0.545147641976838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038898007681314,0.216642820845769,0.00311888319345624,NA,NA,NA,0.351971579629225,-0.00898129502450922,NA,NA,NA,-0.297446302809188,NA,NA,NA,NA,NA,NA,NA,NA
190,NA,1.16760671032027,0.355239772258475,NA,-0.0733009683767361,-0.0789040864559765,0.0785011465644507,-0.0220373326814737,NA,NA,NA,0.185936774597098,NA,-0.295905575086064,-0.25622595886134,-0.0433104988736172,-0.127014377990044,NA,NA,NA,NA,-3.27458936920636,-1.20705479566269,-0.308843894059654,-0.35682872467921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.104219311506531,0.374966215819378,0.0364962856643947,NA,NA,NA,0.739801518101939,0.0840850354783671,NA,NA,NA,-0.439948082268668,NA,NA,NA,NA,NA,NA,NA,NA
191,NA,0.812719446044492,0.460499301327555,NA,-0.0301817485825926,-0.0218863123588647,0.123086145775708,-0.0245044235918897,NA,NA,NA,0.387094139764018,NA,-0.181388556426513,-0.14061280568979,0.0459537080669798,-0.0983830670510453,NA,NA,NA,NA,-3.69567117499254,-1.27539632123679,-0.349183715782542,-0.45489118723002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0155929682713698,0.42241383915531,-0.0180219654180935,NA,NA,NA,0.732153192578749,-0.0293902337659015,NA,NA,NA,-0.63799774414969,NA,NA,NA,NA,NA,NA,NA,NA
192,NA,0.367969474407867,0.53473155783071,NA,-0.00054237919760099,0.0489397965794898,0.0709170153869235,0.0090024834700346,NA,NA,NA,0.56948595180827,NA,-0.0666491796049503,0.00355636310124591,0.0376930102776467,-0.0226736252732817,NA,NA,NA,NA,-3.99914994060512,-1.21342130557952,-0.578274120597019,-0.45752348991737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.272503247870874,0.210475112931376,0.0199009564513948,NA,NA,NA,0.163249034366436,-0.0655268674038099,NA,NA,NA,-0.248359161919845,NA,NA,NA,NA,NA,NA,NA,NA
193,NA,0.473324322034133,0.677824371753957,NA,0.157601480554749,0.158286113520331,0.0993021513385898,0.129498731293416,NA,NA,NA,0.720443623987524,NA,0.100964423533338,0.113470484841163,0.0574694240448042,0.0991587360404146,NA,NA,NA,NA,-3.72857164028676,-1.19176742915062,-0.710442828809211,-0.357079176653196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.161379326505604,-0.0145547252950521,0.0974105741148843,NA,NA,NA,-0.148504832946848,0.0757769171881674,NA,NA,NA,0.25501759191814,NA,NA,NA,NA,NA,NA,NA,NA
194,NA,0.498858326881792,0.785193318396254,NA,0.16190823429829,0.254646262777137,0.16191180889806,0.167108187428612,NA,NA,NA,0.844867549494831,NA,0.101463251864962,0.219905977668489,0.12422582955306,0.137833758976361,NA,NA,NA,NA,-4.49416088803379,-1.1240143471796,-0.710481775522506,-0.381373495292889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67364226259105,0.161918789986359,0.173045574970846,NA,NA,NA,-0.227689779484976,0.00374827599464264,NA,NA,NA,0.18870810084614,NA,NA,NA,NA,NA,NA,NA,NA
195,NA,0.557713767163709,0.881617071397869,NA,0.468650970379131,0.34794251639091,0.336132701698627,0.271397441925171,NA,NA,NA,0.94912080375077,NA,0.452674126016719,0.318101594787947,0.311349838512122,0.246132202273057,NA,NA,NA,NA,-2.61629163546864,-1.03884510165685,-0.427369916741708,-0.270104484644227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.197425550996052,0.0773284174689247,0.0461702883043244,NA,NA,NA,0.286516594953418,0.128552211028278,NA,NA,NA,0.00231080823468502,NA,NA,NA,NA,NA,NA,NA,NA
196,NA,0.699091887237724,1.04200245038607,NA,0.507375664076036,0.430236063646276,0.475971854870334,0.367628615216602,NA,NA,NA,1.11346742951149,NA,0.472983972260962,0.391990090831908,0.451016865035244,0.338379500634992,NA,NA,NA,NA,-3.48639754696162,-1.1594781963066,-0.316288869358827,-0.230803020435331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0817147015096568,0.41464113840012,0.20806325642065,NA,NA,NA,0.66811982319808,0.250793201713868,NA,NA,NA,-0.0827243723757764,NA,NA,NA,NA,NA,NA,NA,NA
